resolution,basecall_method,reads,barcode,mecA,lukF_PV,lukS_PV,mecA_pred,pvl_pred,shared_hashes,mecA_first,pvl_first,mecA_pred_major,pvl_pred_major
10k,hac,5000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1984,1975,1974,1973,1971",TRUE,FALSE,TRUE,FALSE
10k,hac,6000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL-","1807,1805,1805,1803,1800",TRUE,FALSE,TRUE,FALSE
10k,hac,6000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL-","1807,1805,1805,1803,1800",TRUE,FALSE,TRUE,FALSE
10k,hac,6000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL-","1807,1805,1805,1803,1800",TRUE,FALSE,TRUE,FALSE
10k,hac,6000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL-","1807,1805,1805,1803,1800",TRUE,FALSE,TRUE,FALSE
10k,hac,6000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL-","1807,1805,1805,1803,1800",TRUE,FALSE,TRUE,FALSE
10k,hac,7000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1548,1544,1543,1543,1541",TRUE,FALSE,TRUE,FALSE
10k,hac,7000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1548,1544,1543,1543,1541",TRUE,FALSE,TRUE,FALSE
10k,hac,7000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1548,1544,1543,1543,1541",TRUE,FALSE,TRUE,FALSE
10k,hac,7000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1548,1544,1543,1543,1541",TRUE,FALSE,TRUE,FALSE
10k,hac,7000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1548,1544,1543,1543,1541",TRUE,FALSE,TRUE,FALSE
10k,hac,8000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1381,1376,1375,1369,1369",TRUE,FALSE,TRUE,FALSE
10k,hac,8000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1381,1376,1375,1369,1369",TRUE,FALSE,TRUE,FALSE
10k,hac,8000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1381,1376,1375,1369,1369",TRUE,FALSE,TRUE,FALSE
10k,hac,8000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1381,1376,1375,1369,1369",TRUE,FALSE,TRUE,FALSE
10k,hac,8000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1381,1376,1375,1369,1369",TRUE,FALSE,TRUE,FALSE
10k,sup,1000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","4032,4026,4018,4004,4002",TRUE,FALSE,TRUE,FALSE
10k,sup,1000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","4032,4026,4018,4004,4002",TRUE,FALSE,TRUE,FALSE
10k,sup,1000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","4032,4026,4018,4004,4002",TRUE,FALSE,TRUE,FALSE
10k,sup,1000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","4032,4026,4018,4004,4002",TRUE,FALSE,TRUE,FALSE
10k,sup,1000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","4032,4026,4018,4004,4002",TRUE,FALSE,TRUE,FALSE
10k,sup,2000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","3384,3383,3379,3363,3362",TRUE,FALSE,TRUE,FALSE
10k,sup,2000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","3384,3383,3379,3363,3362",TRUE,FALSE,TRUE,FALSE
10k,sup,2000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","3384,3383,3379,3363,3362",TRUE,FALSE,TRUE,FALSE
10k,sup,2000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","3384,3383,3379,3363,3362",TRUE,FALSE,TRUE,FALSE
10k,sup,2000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","3384,3383,3379,3363,3362",TRUE,FALSE,TRUE,FALSE
10k,sup,3000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2939,2938,2930,2927,2926",TRUE,FALSE,TRUE,FALSE
10k,sup,3000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2939,2938,2930,2927,2926",TRUE,FALSE,TRUE,FALSE
10k,sup,3000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2939,2938,2930,2927,2926",TRUE,FALSE,TRUE,FALSE
10k,sup,3000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2939,2938,2930,2927,2926",TRUE,FALSE,TRUE,FALSE
10k,sup,3000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2939,2938,2930,2927,2926",TRUE,FALSE,TRUE,FALSE
10k,sup,4000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2611,2592,2588,2586,2582",TRUE,FALSE,TRUE,FALSE
10k,sup,4000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2611,2592,2588,2586,2582",TRUE,FALSE,TRUE,FALSE
10k,sup,4000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2611,2592,2588,2586,2582",TRUE,FALSE,TRUE,FALSE
10k,sup,4000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2611,2592,2588,2586,2582",TRUE,FALSE,TRUE,FALSE
10k,sup,4000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2611,2592,2588,2586,2582",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2373,2357,2353,2351,2349",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2373,2357,2353,2351,2349",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2373,2357,2353,2351,2349",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2373,2357,2353,2351,2349",TRUE,FALSE,TRUE,FALSE
10k,sup,5000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2373,2357,2353,2351,2349",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2163,2148,2145,2144,2143",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2163,2148,2145,2144,2143",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2163,2148,2145,2144,2143",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2163,2148,2145,2144,2143",TRUE,FALSE,TRUE,FALSE
10k,sup,6000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","2163,2148,2145,2144,2143",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1900,1892,1887,1886,1886",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1900,1892,1887,1886,1886",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1900,1892,1887,1886,1886",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1900,1892,1887,1886,1886",TRUE,FALSE,TRUE,FALSE
10k,sup,7000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1900,1892,1887,1886,1886",TRUE,FALSE,TRUE,FALSE
10k,sup,8000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1671,1671,1664,1664,1662",TRUE,FALSE,TRUE,FALSE
10k,sup,8000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1671,1671,1664,1664,1662",TRUE,FALSE,TRUE,FALSE
10k,sup,8000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1671,1671,1664,1664,1662",TRUE,FALSE,TRUE,FALSE
10k,sup,8000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1671,1671,1664,1664,1662",TRUE,FALSE,TRUE,FALSE
10k,sup,8000,25,TRUE,FALSE,FALSE,"MRSA,MRSA,MRSA,MRSA,MRSA","PVL*,PVL*,PVL*,PVL*,PVL*","1671,1671,1664,1664,1662",TRUE,FALSE,TRUE,FALSE
1k,fast,1000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","324,318,317,317,317",FALSE,FALSE,FALSE,FALSE
1k,fast,1000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","324,318,317,317,317",FALSE,FALSE,FALSE,FALSE
1k,fast,1000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","324,318,317,317,317",FALSE,FALSE,FALSE,FALSE
1k,fast,1000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","324,318,317,317,317",FALSE,FALSE,FALSE,FALSE
1k,fast,1000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","324,318,317,317,317",FALSE,FALSE,FALSE,FALSE
1k,fast,2000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","260,259,258,258,257",FALSE,FALSE,FALSE,FALSE
1k,fast,2000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","260,259,258,258,257",FALSE,FALSE,FALSE,FALSE
1k,fast,2000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","260,259,258,258,257",FALSE,FALSE,FALSE,FALSE
1k,fast,2000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","260,259,258,258,257",FALSE,FALSE,FALSE,FALSE
1k,fast,2000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","260,259,258,258,257",FALSE,FALSE,FALSE,FALSE
1k,fast,3000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","224,219,216,215,215",FALSE,FALSE,FALSE,FALSE
1k,fast,3000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","224,219,216,215,215",FALSE,FALSE,FALSE,FALSE
1k,fast,3000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","224,219,216,215,215",FALSE,FALSE,FALSE,FALSE
1k,fast,3000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","224,219,216,215,215",FALSE,FALSE,FALSE,FALSE
1k,fast,3000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","224,219,216,215,215",FALSE,FALSE,FALSE,FALSE
1k,fast,4000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","192,190,189,188,187",FALSE,FALSE,FALSE,FALSE
1k,fast,4000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","192,190,189,188,187",FALSE,FALSE,FALSE,FALSE
1k,fast,4000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","192,190,189,188,187",FALSE,FALSE,FALSE,FALSE
1k,fast,4000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","192,190,189,188,187",FALSE,FALSE,FALSE,FALSE
1k,fast,4000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","192,190,189,188,187",FALSE,FALSE,FALSE,FALSE
1k,fast,5000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL*,PVL+","174,173,170,169,169",FALSE,FALSE,FALSE,FALSE
1k,fast,5000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL*,PVL+","174,173,170,169,169",FALSE,FALSE,FALSE,FALSE
1k,fast,5000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL*,PVL+","174,173,170,169,169",FALSE,FALSE,FALSE,FALSE
1k,fast,5000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL*,PVL+","174,173,170,169,169",FALSE,FALSE,FALSE,FALSE
1k,fast,5000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL*,PVL+","174,173,170,169,169",FALSE,FALSE,FALSE,FALSE
1k,fast,6000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL*,PVL+","150,148,147,146,145",FALSE,FALSE,FALSE,FALSE
1k,fast,6000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL*,PVL+","150,148,147,146,145",FALSE,FALSE,FALSE,FALSE
1k,fast,6000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL*,PVL+","150,148,147,146,145",FALSE,FALSE,FALSE,FALSE
1k,fast,6000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL*,PVL+","150,148,147,146,145",FALSE,FALSE,FALSE,FALSE
1k,fast,6000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL*,PVL+","150,148,147,146,145",FALSE,FALSE,FALSE,FALSE
1k,fast,7000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL+,PVL+","135,131,131,130,128",FALSE,FALSE,FALSE,FALSE
1k,fast,7000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL+,PVL+","135,131,131,130,128",FALSE,FALSE,FALSE,FALSE
1k,fast,7000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL+,PVL+","135,131,131,130,128",FALSE,FALSE,FALSE,FALSE
1k,fast,7000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL+,PVL+","135,131,131,130,128",FALSE,FALSE,FALSE,FALSE
1k,fast,7000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL+,PVL+","135,131,131,130,128",FALSE,FALSE,FALSE,FALSE
1k,fast,8000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL+,PVL+","126,123,121,121,119",FALSE,FALSE,FALSE,FALSE
1k,fast,8000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL+,PVL+","126,123,121,121,119",FALSE,FALSE,FALSE,FALSE
1k,fast,8000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL+,PVL+","126,123,121,121,119",FALSE,FALSE,FALSE,FALSE
1k,fast,8000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL+,PVL+","126,123,121,121,119",FALSE,FALSE,FALSE,FALSE
1k,fast,8000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL*,PVL+,PVL+,PVL+,PVL+","126,123,121,121,119",FALSE,FALSE,FALSE,FALSE
1k,hac,1000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","392,388,386,386,385",FALSE,FALSE,FALSE,FALSE
1k,hac,1000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","392,388,386,386,385",FALSE,FALSE,FALSE,FALSE
1k,hac,1000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","392,388,386,386,385",FALSE,FALSE,FALSE,FALSE
1k,hac,1000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","392,388,386,386,385",FALSE,FALSE,FALSE,FALSE
1k,hac,1000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","392,388,386,386,385",FALSE,FALSE,FALSE,FALSE
1k,hac,2000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","332,329,329,329,326",FALSE,FALSE,FALSE,FALSE
1k,hac,2000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","332,329,329,329,326",FALSE,FALSE,FALSE,FALSE
1k,hac,2000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","332,329,329,329,326",FALSE,FALSE,FALSE,FALSE
1k,hac,2000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","332,329,329,329,326",FALSE,FALSE,FALSE,FALSE
1k,hac,2000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","332,329,329,329,326",FALSE,FALSE,FALSE,FALSE
1k,hac,3000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","286,280,279,279,276",FALSE,FALSE,FALSE,FALSE
1k,hac,3000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","286,280,279,279,276",FALSE,FALSE,FALSE,FALSE
1k,hac,3000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","286,280,279,279,276",FALSE,FALSE,FALSE,FALSE
1k,hac,3000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","286,280,279,279,276",FALSE,FALSE,FALSE,FALSE
1k,hac,3000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","286,280,279,279,276",FALSE,FALSE,FALSE,FALSE
1k,hac,4000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","260,252,246,246,245",FALSE,FALSE,FALSE,FALSE
1k,hac,4000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","260,252,246,246,245",FALSE,FALSE,FALSE,FALSE
1k,hac,4000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","260,252,246,246,245",FALSE,FALSE,FALSE,FALSE
1k,hac,4000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","260,252,246,246,245",FALSE,FALSE,FALSE,FALSE
1k,hac,4000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","260,252,246,246,245",FALSE,FALSE,FALSE,FALSE
1k,hac,5000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","232,227,226,226,225",FALSE,FALSE,FALSE,FALSE
1k,hac,5000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","232,227,226,226,225",FALSE,FALSE,FALSE,FALSE
1k,hac,5000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","232,227,226,226,225",FALSE,FALSE,FALSE,FALSE
1k,hac,5000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","232,227,226,226,225",FALSE,FALSE,FALSE,FALSE
1k,hac,5000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","232,227,226,226,225",FALSE,FALSE,FALSE,FALSE
1k,hac,6000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","209,204,204,204,201",FALSE,FALSE,FALSE,FALSE
1k,hac,6000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","209,204,204,204,201",FALSE,FALSE,FALSE,FALSE
1k,hac,6000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","209,204,204,204,201",FALSE,FALSE,FALSE,FALSE
1k,hac,6000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","209,204,204,204,201",FALSE,FALSE,FALSE,FALSE
1k,hac,6000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","209,204,204,204,201",FALSE,FALSE,FALSE,FALSE
1k,hac,7000,26,FALSE,TRUE,TRUE,"MSSA,MSSA,MSSA,MSSA,MSSA","PVL+,PVL+,PVL+,PVL+,PVL+","190,186,184,183,183",FALSE,FALSE,FALSE,FALSE
