barcode_id,snps_type,snps_used,max_reads_used,call_type,fin_score,proportion_matched,proportion_scheme_found,estimated_coverage,predicted_MLST.CC,reads_w_result,Isolate.name,ST/CC,MRSA,PVL,Linked,Linked Isolate,CC,predicted_mlst_is_single,predicted_mlst_is_correct
1,non_random_200,23,7000,fast,1,1,1,11.0822728571429,CC8,23,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,23,8000,fast,1,1,1,13.0191557142857,CC8,23,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,27,1000,fast,0.576131687242799,0.740740740740741,0.777777777777778,1.64345678571429,CC8,20,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,27,2000,fast,0.790123456790124,0.888888888888889,0.888888888888889,3.44701821428571,CC8,24,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,27,3000,fast,0.72565157750343,0.851851851851852,0.851851851851852,5.23615357142857,CC8,23,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,27,4000,fast,0.857338820301784,0.925925925925926,0.925925925925926,6.66611607142857,CC8,25,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,27,5000,fast,1,1,1,8.00557607142857,CC8,27,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,27,6000,fast,1,1,1,9.12389428571429,CC8,27,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,27,7000,fast,1,1,1,11.0822728571429,CC8,27,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,27,8000,fast,1,1,1,13.0191557142857,CC8,27,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,199,1000,fast,0.436352617358148,0.64321608040201,0.678391959798995,1.64345678571429,CC8,128,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,199,2000,fast,0.682558521249464,0.798994974874372,0.85427135678392,3.44701821428571,CC8,159,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,199,3000,fast,0.746420544935733,0.839195979899497,0.889447236180904,5.23615357142857,CC8,167,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,199,4000,fast,0.790485088760385,0.864321608040201,0.914572864321608,6.66611607142857,CC8,172,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,199,5000,fast,0.840534329941163,0.894472361809045,0.939698492462312,8.00557607142857,CC8,178,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,199,6000,fast,0.854296608671498,0.899497487437186,0.949748743718593,9.12389428571429,CC8,179,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,199,7000,fast,0.854296608671498,0.899497487437186,0.949748743718593,11.0822728571429,CC8,179,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,199,8000,fast,0.863336784424635,0.899497487437186,0.959798994974874,13.0191557142857,CC8,179,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,100,1000,hac,0.4158,0.63,0.66,1.70682607142857,CC8,63,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,100,2000,hac,0.6724,0.82,0.82,3.54423892857143,CC8,82,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,100,3000,hac,0.8281,0.91,0.91,5.33008071428571,CC8,91,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,100,4000,hac,0.7921,0.89,0.89,6.86873321428571,CC8,89,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,100,5000,hac,0.8464,0.92,0.92,8.13415964285714,CC8,92,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,100,6000,hac,0.8836,0.94,0.94,9.35851607142857,CC8,94,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,100,7000,hac,0.8836,0.94,0.94,11.1774407142857,CC8,94,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,100,8000,hac,0.893,0.94,0.95,13.1835,CC8,94,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,13,1000,hac,0.378698224852071,0.615384615384615,0.615384615384615,1.70682607142857,CC10,8,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,FALSE
1,random_400,13,2000,hac,0.715976331360947,0.846153846153846,0.846153846153846,3.54423892857143,"CC5,CC8,CC1,CC45,CC59,CC6,CC130,CC80,CC361,CC72,CC15,CC78,CC97,CC398/CC5561,CC121,CC12,CC772/CC834,CC789,CC425,CC7,CC1943,CC395,CC942,CC361/CC15,CC25,CC93,CC20","11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,13,3000,hac,0.85207100591716,0.923076923076923,0.923076923076923,5.33008071428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","12,12,12,12,12,12,12",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,13,4000,hac,0.85207100591716,0.923076923076923,0.923076923076923,6.86873321428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","12,12,12,12,12,12,12",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,13,5000,hac,0.85207100591716,0.923076923076923,0.923076923076923,8.13415964285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","12,12,12,12,12,12,12",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,13,6000,hac,1,1,1,9.35851607142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,13,7000,hac,1,1,1,11.1774407142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,13,8000,hac,1,1,1,13.1835,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","13,13,13,13,13,13,13",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,18,1000,hac,0.308641975308643,0.555555555555556,0.555555555555556,1.70682607142857,CC10,10,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,FALSE
1,random_400,18,2000,hac,0.694444444444444,0.833333333333333,0.833333333333333,3.54423892857143,"CC5,CC8,CC1,CC45,CC59,CC6,CC130,CC80,CC361,CC72,CC15,CC78,CC97,CC398/CC5561,CC121,CC12,CC772/CC834,CC789,CC425,CC7,CC1943,CC361/CC15,CC25,CC93,CC20","15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,18,3000,hac,0.790123456790124,0.888888888888889,0.888888888888889,5.33008071428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","16,16,16,16,16,16,16",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,18,4000,hac,0.790123456790124,0.888888888888889,0.888888888888889,6.86873321428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","16,16,16,16,16,16,16",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,18,5000,hac,0.790123456790124,0.888888888888889,0.888888888888889,8.13415964285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","16,16,16,16,16,16,16",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,18,6000,hac,0.891975308641974,0.944444444444444,0.944444444444444,9.35851607142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","17,17,17,17,17,17,17",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,18,7000,hac,1,1,1,11.1774407142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","18,18,18,18,18,18,18",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,18,8000,hac,1,1,1,13.1835,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","18,18,18,18,18,18,18",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,200,1000,hac,0.4725,0.675,0.7,1.70682607142857,CC8,135,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,200,2000,hac,0.714,0.84,0.85,3.54423892857143,CC8,168,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,200,3000,hac,0.85095,0.915,0.93,5.33008071428571,CC8,183,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,200,4000,hac,0.85095,0.915,0.93,6.86873321428571,CC8,183,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,200,5000,hac,0.87875,0.925,0.95,8.13415964285714,CC8,185,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,200,6000,hac,0.8976,0.935,0.96,9.35851607142857,CC8,187,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,200,7000,hac,0.902275,0.935,0.965,11.1774407142857,CC8,187,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,200,8000,hac,0.90695,0.935,0.97,13.1835,CC8,187,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,23,1000,hac,0.272211720226844,0.521739130434783,0.521739130434783,1.70682607142857,CC10,12,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,FALSE
1,random_400,23,2000,hac,0.756143667296786,0.869565217391304,0.869565217391304,3.54423892857143,"CC5,CC8,CC1,CC45,CC59,CC6,CC130,CC80,CC361,CC72,CC15,CC78,CC97,CC398/CC5561,CC121,CC12,CC772/CC834,CC789,CC425,CC7,CC1943,CC361/CC15,CC25","20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,23,3000,hac,0.833648393194708,0.91304347826087,0.91304347826087,5.33008071428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","21,21,21,21,21,21,21",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,23,4000,hac,0.833648393194708,0.91304347826087,0.91304347826087,6.86873321428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","21,21,21,21,21,21,21",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,23,5000,hac,0.833648393194708,0.91304347826087,0.91304347826087,8.13415964285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","21,21,21,21,21,21,21",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,23,6000,hac,0.914933837429112,0.956521739130435,0.956521739130435,9.35851607142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","22,22,22,22,22,22,22",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,23,7000,hac,1,1,1,11.1774407142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","23,23,23,23,23,23,23",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,23,8000,hac,1,1,1,13.1835,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15","23,23,23,23,23,23,23",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,27,1000,hac,0.351165980795611,0.592592592592593,0.592592592592593,1.70682607142857,CC10,16,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,FALSE
1,random_400,27,2000,hac,0.790123456790124,0.888888888888889,0.888888888888889,3.54423892857143,"CC5,CC8,CC1,CC45,CC59,CC130,CC80,CC361,CC72,CC15,CC78,CC97,CC398/CC5561,CC121,CC12,CC789,CC425,CC7,CC1943,CC361/CC15,CC25","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,27,3000,hac,0.857338820301784,0.925925925925926,0.925925925925926,5.33008071428571,"CC8,CC1,CC78,CC97,CC361/CC15","25,25,25,25,25",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,27,4000,hac,0.857338820301784,0.925925925925926,0.925925925925926,6.86873321428571,"CC8,CC1,CC78,CC97,CC361/CC15","25,25,25,25,25",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,27,5000,hac,0.857338820301784,0.925925925925926,0.925925925925926,8.13415964285714,"CC8,CC1,CC78,CC97,CC361/CC15","25,25,25,25,25",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,27,6000,hac,0.927297668038409,0.962962962962963,0.962962962962963,9.35851607142857,"CC8,CC1,CC78,CC97,CC361/CC15","26,26,26,26,26",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,27,7000,hac,1,1,1,11.1774407142857,"CC8,CC1,CC78,CC97,CC361/CC15","27,27,27,27,27",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,27,8000,hac,1,1,1,13.1835,"CC8,CC1,CC78,CC97,CC361/CC15","27,27,27,27,27",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,300,1000,hac,0.4532,0.66,0.686666666666667,1.70682607142857,CC8,198,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,300,2000,hac,0.733777777777778,0.846666666666667,0.866666666666667,3.54423892857143,CC8,254,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,300,3000,hac,0.858611111111112,0.916666666666667,0.936666666666667,5.33008071428571,CC8,275,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,300,4000,hac,0.867866666666667,0.92,0.943333333333333,6.86873321428571,CC8,276,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,300,5000,hac,0.902222222222222,0.933333333333333,0.966666666666667,8.13415964285714,CC8,280,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,300,6000,hac,0.914933333333333,0.94,0.973333333333333,9.35851607142857,CC8,282,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,300,7000,hac,0.918066666666667,0.94,0.976666666666667,11.1774407142857,CC8,282,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,300,8000,hac,0.9212,0.94,0.98,13.1835,CC8,282,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,400,1000,hac,0.433825,0.6475,0.67,1.70682607142857,CC8,259,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,400,2000,hac,0.75465,0.86,0.8775,3.54423892857143,CC8,344,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,400,3000,hac,0.8648,0.92,0.94,5.33008071428571,CC8,368,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,400,4000,hac,0.8835,0.93,0.95,6.86873321428571,CC8,372,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,400,5000,hac,0.90945,0.94,0.9675,8.13415964285714,CC8,376,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,400,6000,hac,0.91665,0.945,0.97,9.35851607142857,CC8,378,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,400,7000,hac,0.921375,0.945,0.975,11.1774407142857,CC8,378,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,400,8000,hac,0.9237375,0.945,0.9775,13.1835,CC8,378,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,random_400,7,1000,hac,0.510204081632653,0.714285714285714,0.714285714285714,1.70682607142857,CC10,5,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,FALSE
1,random_400,7,2000,hac,0.73469387755102,0.857142857142857,0.857142857142857,3.54423892857143,"CC5,CC8,CC1,CC45,CC59,CC6,CC130,CC80,CC361,CC779,CC72,CC15,CC78,CC97,CC398/CC5561,CC152,CC121,CC12,CC772/CC834,CC789,CC425,CC7,CC1943,CC395,CC942,CC361/CC15,CC96,CC25,CC101,CC93,CC20","6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,7,3000,hac,1,1,1,5.33008071428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,7,4000,hac,1,1,1,6.86873321428571,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,7,5000,hac,1,1,1,8.13415964285714,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,7,6000,hac,1,1,1,9.35851607142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,7,7000,hac,1,1,1,11.1774407142857,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,random_400,7,8000,hac,1,1,1,13.1835,"CC8,CC1,CC78,CC97,CC12,CC772/CC834,CC361/CC15,CC96,CC101","7,7,7,7,7,7,7,7,7",STR1037-030713,8/8,-,-,N,"",CC8,FALSE,TRUE
1,non_random_200,7,1000,hac,1,1,1,1.70682607142857,CC8,7,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,7,2000,hac,1,1,1,3.54423892857143,CC8,7,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,7,3000,hac,1,1,1,5.33008071428571,CC8,7,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,7,4000,hac,1,1,1,6.86873321428571,CC8,7,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,7,5000,hac,1,1,1,8.13415964285714,CC8,7,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,7,6000,hac,1,1,1,9.35851607142857,CC8,7,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,7,7000,hac,1,1,1,11.1774407142857,CC8,7,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,7,8000,hac,1,1,1,13.1835,CC8,7,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,300,1000,hac,0.535111111111112,0.716666666666667,0.746666666666667,1.70682607142857,CC8,215,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,300,2000,hac,0.785777777777778,0.866666666666667,0.906666666666667,3.54423892857143,CC8,260,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,300,3000,hac,0.842866666666667,0.896666666666667,0.94,5.33008071428571,CC8,269,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,300,4000,hac,0.855155555555556,0.903333333333333,0.946666666666667,6.86873321428571,CC8,271,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,300,5000,hac,0.873755555555556,0.913333333333333,0.956666666666667,8.13415964285714,CC8,274,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,300,6000,hac,0.873888888888889,0.916666666666667,0.953333333333333,9.35851607142857,CC8,275,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,300,7000,hac,0.876944444444445,0.916666666666667,0.956666666666667,11.1774407142857,CC8,275,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,300,8000,hac,0.886266666666666,0.92,0.963333333333333,13.1835,CC8,276,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,13,1000,hac,0.85207100591716,0.923076923076923,0.923076923076923,1.70682607142857,CC8,12,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,13,2000,hac,1,1,1,3.54423892857143,CC8,13,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,13,3000,hac,1,1,1,5.33008071428571,CC8,13,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,13,4000,hac,1,1,1,6.86873321428571,CC8,13,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,13,5000,hac,1,1,1,8.13415964285714,CC8,13,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,13,6000,hac,1,1,1,9.35851607142857,CC8,13,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,13,7000,hac,1,1,1,11.1774407142857,CC8,13,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,13,8000,hac,1,1,1,13.1835,CC8,13,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,385,1000,hac,0.540151796255692,0.722077922077922,0.748051948051948,1.70682607142857,CC8,278,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,385,2000,hac,0.79112160566706,0.872727272727273,0.906493506493506,3.54423892857143,CC8,336,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,385,3000,hac,0.845113847191769,0.901298701298701,0.937662337662338,5.33008071428571,CC8,347,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,385,4000,hac,0.85469387755102,0.906493506493506,0.942857142857143,6.86873321428571,CC8,349,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,385,5000,hac,0.869165120593692,0.914285714285714,0.950649350649351,8.13415964285714,CC8,352,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,385,6000,hac,0.869252825096981,0.916883116883117,0.948051948051948,9.35851607142857,CC8,353,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,385,7000,hac,0.871634339686288,0.916883116883117,0.950649350649351,11.1774407142857,CC8,353,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,385,8000,hac,0.876397368864902,0.916883116883117,0.955844155844156,13.1835,CC8,353,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,18,1000,hac,0.891975308641974,0.944444444444444,0.944444444444444,1.70682607142857,CC8,17,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,18,2000,hac,1,1,1,3.54423892857143,CC8,18,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,18,3000,hac,1,1,1,5.33008071428571,CC8,18,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,18,4000,hac,1,1,1,6.86873321428571,CC8,18,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,18,5000,hac,1,1,1,8.13415964285714,CC8,18,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,18,6000,hac,1,1,1,9.35851607142857,CC8,18,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,18,7000,hac,1,1,1,11.1774407142857,CC8,18,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,18,8000,hac,1,1,1,13.1835,CC8,18,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,99,1000,hac,0.58922558922559,0.757575757575758,0.777777777777778,1.70682607142857,CC8,75,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,99,2000,hac,0.789715335169881,0.868686868686869,0.909090909090909,3.54423892857143,CC8,86,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,99,3000,hac,0.826038159371493,0.888888888888889,0.929292929292929,5.33008071428571,CC8,88,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,99,4000,hac,0.826038159371493,0.888888888888889,0.929292929292929,6.86873321428571,CC8,88,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,99,5000,hac,0.844505662687481,0.898989898989899,0.939393939393939,8.13415964285714,CC8,89,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,99,6000,hac,0.835424956637078,0.898989898989899,0.929292929292929,9.35851607142857,CC8,89,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,99,7000,hac,0.844505662687481,0.898989898989899,0.939393939393939,11.1774407142857,CC8,89,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,99,8000,hac,0.853586368737884,0.898989898989899,0.94949494949495,13.1835,CC8,89,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,23,1000,hac,0.833648393194708,0.91304347826087,0.91304347826087,1.70682607142857,CC8,21,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,23,2000,hac,0.914933837429112,0.956521739130435,0.956521739130435,3.54423892857143,CC8,22,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,23,3000,hac,0.914933837429112,0.956521739130435,0.956521739130435,5.33008071428571,CC8,22,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,23,4000,hac,1,1,1,6.86873321428571,CC8,23,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,23,5000,hac,1,1,1,8.13415964285714,CC8,23,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,23,6000,hac,1,1,1,9.35851607142857,CC8,23,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,23,7000,hac,1,1,1,11.1774407142857,CC8,23,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,23,8000,hac,1,1,1,13.1835,CC8,23,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,27,1000,hac,0.857338820301784,0.925925925925926,0.925925925925926,1.70682607142857,CC8,25,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
1,non_random_200,27,2000,hac,0.927297668038409,0.962962962962963,0.962962962962963,3.54423892857143,CC8,26,STR1037-030713,8/8,-,-,N,"",CC8,TRUE,TRUE
